mean_ear,min_ear,max_ear,std_ear,ear_q10,ear_q25,ear_q75,ear_q90,ear_range,ear_slope,perclos,longest_eye_close,longest_eye_close_seconds,mean_eye_close_duration,eye_close_events,eye_close_event_rate,mean_mar,min_mar,max_mar,std_mar,mar_q75,mar_q90,mar_q95,mar_range,mar_slope,mouth_open_ratio,mouth_open_events,longest_mouth_open,longest_mouth_open_seconds,mean_mouth_open_duration,eye_mouth_ratio,fatigue_score,yawn_score,label,source,video_name,group_id,window_index,frame_start,frame_end,fps,samples_per_second,window_seconds
0.18058521161040433,0.14754564477112686,0.19276951883078325,0.010119467983562674,0.17377457771515586,0.1777466467933964,0.18676423808213813,0.19013288299824257,0.04522387405965639,-0.0004278788755352766,0.034482758620689655,1,0.16683976809025278,0.16683976809025278,1,0.20668189014765379,0.017536084369234914,0.0,0.03787770095392851,0.011266280236894629,0.02395596150902933,0.03278248047860214,0.03278248047860214,0.03787770095392851,-4.739931459900946e-05,0.0,0,0,0.0,0.0,10.297333798952504,0.034482758620689655,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,11,1480,1620,29.968874071409797,5.993774814281959,5.0
0.18615985367338506,0.1749708297222854,0.2038136901774068,0.007385371113859453,0.17862818953602425,0.18149773047595927,0.19001939971454043,0.19621650776205157,0.02884286045512141,-0.00018715311521035023,0.0,0,0.0,0.0,0,0.0,0.024850875597877846,0.0,0.06666666666666667,0.01369562186304199,0.03447763450168957,0.03853343001975469,0.04541470109102197,0.06666666666666667,-0.00018903286117103376,0.0,0,0,0.0,0.0,7.49077682045381,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,12,1625,1765,29.968874071409797,5.993774814281959,5.0
0.1880824294328111,0.16373584831880095,0.21635547953127737,0.012929292346210807,0.16871478761454045,0.1820666426225317,0.1956812993747591,0.20742808714867944,0.052619631212476425,0.0009663207055388336,0.0,0,0.0,0.0,0,0.0,0.022909253881662026,0.0,0.050840155629863056,0.012387527337626512,0.03276927682076162,0.037258268432307694,0.048844670800597546,0.050840155629863056,0.0005379835825170768,0.0,0,0,0.0,0.0,8.209530562354756,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,13,1770,1910,29.968874071409797,5.993774814281959,5.0
0.18609641448698055,0.15890208481977802,0.21646258044227581,0.013833313259253526,0.1722113798691551,0.17686571091447223,0.1923359493061655,0.20752804298030328,0.05756049562249779,-0.001005101403726413,0.0,0,0.0,0.0,0,0.0,0.015302669270682741,0.0,0.03789401465834748,0.012993551647177533,0.023171377854539692,0.034312449041711594,0.03714536559056891,0.03789401465834748,-0.0003416272896554587,0.0,0,0,0.0,0.0,12.160248055248143,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,14,1915,2055,29.968874071409797,5.993774814281959,5.0
0.19491363292533934,0.1828289157558412,0.21210478023985024,0.008400810750200445,0.18502123679186236,0.18645075156473506,0.20207721606995863,0.205028694349564,0.02927586448400904,-0.00011688924772781234,0.0,0,0.0,0.0,0,0.0,0.032319359370345795,0.0,0.0723240570679579,0.016137698679862398,0.03789401465834748,0.05138555618400205,0.06278159436795783,0.0723240570679579,0.0006043579602184016,0.0,0,0,0.0,0.0,6.030676537098602,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,15,2060,2200,29.968874071409797,5.993774814281959,5.0
0.1896958707362553,0.1672112636591638,0.2066718836564991,0.009811814748216205,0.17544163874252192,0.1875683630659437,0.19489579125688455,0.20194564347634283,0.0394606199973353,0.00022977374000438964,0.0,0,0.0,0.0,0,0.0,0.027346804096497347,0.0,0.06662966046527696,0.01601020741091372,0.03447763450168957,0.035069376260891794,0.05401072458807858,0.06662966046527696,0.00014361088937678981,0.0,0,0,0.0,0.0,6.936420564770359,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,16,2205,2345,29.968874071409797,5.993774814281959,5.0
0.19234204863788246,0.1543049341858469,0.20580943060151463,0.011235865978238708,0.1825151818532311,0.18888186324341408,0.20046574074709106,0.20399978838789937,0.05150449641566773,-0.00011894371591646896,0.0,0,0.0,0.0,0,0.0,0.023364731191496447,0.0,0.08328707558159619,0.020024215803362375,0.03389343708657537,0.05015809930131113,0.0596662839737768,0.08328707558159619,0.000621407428853998,0.0,0,0,0.0,0.0,8.231800967901318,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,17,2350,2490,29.968874071409797,5.993774814281959,5.0
0.18669253539739844,0.1519499353029356,0.20394572911557093,0.01066421162534055,0.17344271992121357,0.18462293578489475,0.19199528802962618,0.19847822178087685,0.05199579381263533,-4.086406935260343e-05,0.0,0,0.0,0.0,0,0.0,0.022614648485279106,0.01665741511631924,0.05259921019956667,0.009256258957962494,0.024350440792625046,0.027203406631611634,0.045561755926875946,0.03594179508324743,0.00020668057008580687,0.0,0,0,0.0,0.0,8.255015792225443,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,18,2495,2635,29.968874071409797,5.993774814281959,5.0
0.18648690986008865,0.15083787243254335,0.2114675645482967,0.015215710136887885,0.16208593233821908,0.1798509397134101,0.1960114919600751,0.20564614272672405,0.060629692115753364,-0.0006346752338357853,0.0,0,0.0,0.0,0,0.0,0.01561923651929451,0.0,0.03724711252952239,0.011131833715386017,0.023180714250535188,0.02650382347240586,0.03502418954525165,0.03724711252952239,0.0005752716908575102,0.0,0,0,0.0,0.0,11.938801927213799,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,19,2640,2780,29.968874071409797,5.993774814281959,5.0
0.1861673450706249,0.15813152299461622,0.19594550147752443,0.009602262468996838,0.17572575835194346,0.18433172427981545,0.19203926270907284,0.19536054103002237,0.03781397848290821,-0.0004161725872944074,0.0,0,0.0,0.0,0,0.0,0.016588399605380954,0.0,0.038529995718547115,0.012055420326032245,0.02436850894142897,0.03331760511970812,0.035679749384908095,0.038529995718547115,0.0010112414279164921,0.0,0,0,0.0,0.0,11.222066470099344,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,20,2785,2925,29.968874071409797,5.993774814281959,5.0
0.1860896170149388,0.17063869843346896,0.19604156932650196,0.006533547513933161,0.17828026972087796,0.1815088338356567,0.18972815040452762,0.19411401617526422,0.025402870893033003,1.5039267683625057e-05,0.0,0,0.0,0.0,0,0.0,0.02454023420932038,0.0,0.05081826849863567,0.01148913034484058,0.03447763450168957,0.03920513652301045,0.03920513652301045,0.05081826849863567,-0.0001469720231811266,0.0,0,0,0.0,0.0,7.582732613515617,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,21,2930,3070,29.968874071409797,5.993774814281959,5.0
0.18619433218983278,0.16041611808099807,0.2150217449876101,0.010561197174859475,0.17315578067365106,0.1786476931857737,0.19142472521386253,0.1941818479683605,0.054605626906612026,0.0002161090414527895,0.0,0,0.0,0.0,0,0.0,0.02667191431612976,0.0,0.055401874609544474,0.013990847929655088,0.03447763450168957,0.04824408732770089,0.05245843971311645,0.055401874609544474,0.0001925464281421102,0.0,0,0,0.0,0.0,6.980651982120924,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,22,3075,3215,29.968874071409797,5.993774814281959,5.0
0.1864380656141462,0.15691602407871025,0.19848006284182085,0.008925823979251528,0.1760000823969172,0.1838463866413073,0.1925864754322919,0.19367788504763003,0.0415640387631106,5.5427316348417856e-05,0.0,0,0.0,0.0,0,0.0,0.02851143975385394,0.0,0.050840155629863056,0.010685261070920308,0.03724711252952239,0.03920513652301045,0.03962466114323284,0.050840155629863056,-0.00016955133790981928,0.0,0,0,0.0,0.0,6.538832426255137,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,23,3220,3360,29.968874071409797,5.993774814281959,5.0
0.18203439188543868,0.1488277239653754,0.19764717378853014,0.009481422316419854,0.17202660814000312,0.1767645571826758,0.18803101540918776,0.19132308678440854,0.048819449823154726,0.00047398273096446524,0.034482758620689655,1,0.16683976809025278,0.16683976809025278,1,0.20668189014765379,0.015231670195932896,0.0,0.053562889250648824,0.014232262127503677,0.023566953078897113,0.035069376260891794,0.03508232077228117,0.053562889250648824,0.0011775699505932515,0.0,0,0,0.0,0.0,11.95026148035698,0.034482758620689655,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,24,3365,3505,29.968874071409797,5.993774814281959,5.0
0.19368130581738163,0.16947935223944283,0.2121212348371589,0.010227012012517786,0.17700408484293587,0.19238989465119405,0.19957135525092934,0.2060175302218177,0.04264188259771606,-0.0006047556304310594,0.0,0,0.0,0.0,0,0.0,0.03476802290461521,0.0,0.08766535033261111,0.017481990494206547,0.03920513652301045,0.053542414465024744,0.053562889250648824,0.08766535033261111,-0.0008067421917600396,0.0,0,0,0.0,0.0,5.570513337367111,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,25,3510,3650,29.968874071409797,5.993774814281959,5.0
0.18397712005104752,0.14646426494292075,0.20528007458901165,0.011587987428976538,0.1703486068482105,0.18180503641616882,0.19002881890731546,0.193979652886126,0.0588158096460909,-0.0005160579699931445,0.034482758620689655,1,0.16683976809025278,0.16683976809025278,1,0.20668189014765379,0.027965391160775836,0.0,0.07229069982562639,0.016880210417420483,0.033878845665757114,0.05278682731337708,0.06349428646710079,0.07229069982562639,-0.0007480671770912554,0.0,0,0,0.0,0.0,6.57850771640082,0.034482758620689655,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,26,3655,3795,29.968874071409797,5.993774814281959,5.0
0.1795863135631549,0.15719641447731247,0.19811592717529208,0.009388554526290517,0.16460680794129073,0.17614839321705358,0.18509400753876068,0.18805656163288648,0.04091951269797961,8.97673241342394e-05,0.0,0,0.0,0.0,0,0.0,0.02197946972608046,0.01639124023930107,0.03333333333333333,0.004807423961945253,0.023570226039551587,0.025624636264535455,0.0325727140936129,0.016942093094032263,-0.0002310210475776804,0.0,0,0,0.0,0.0,8.170267323726506,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,27,3800,3940,29.968874071409797,5.993774814281959,5.0
0.17754491252336005,0.14182258213306437,0.19631203377499423,0.01163660343377687,0.16193365017237984,0.17234353619335652,0.18534646812530542,0.18855493892343028,0.054489451641929865,0.00017022062747226998,0.034482758620689655,1,0.16683976809025278,0.16683976809025278,1,0.20668189014765379,0.01902616563428863,0.0,0.03606561254031919,0.005718325105739501,0.023180714250535188,0.023183828891362217,0.023415667180275837,0.03606561254031919,-0.00017595841273560702,0.0,0,0,0.0,0.0,9.331127711602429,0.034482758620689655,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,28,3945,4085,29.968874071409797,5.993774814281959,5.0
0.17868418465790062,0.14293604951271552,0.20274736482854114,0.015316084746343358,0.1611790563907009,0.16400085807256215,0.19167119766200252,0.19831157700511642,0.05981131531582562,-0.0008131196375624587,0.034482758620689655,1,0.16683976809025278,0.16683976809025278,1,0.20668189014765379,0.018786849800360873,0.0,0.03665685209016049,0.009319603115434501,0.023566953078897113,0.025624636264535455,0.034897337060547894,0.03665685209016049,-0.0006898544952671211,0.0,0,0,0.0,0.0,9.510624502356224,0.034482758620689655,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,29,4090,4230,29.968874071409797,5.993774814281959,5.0
0.17958053331714,0.1335471194662813,0.2082034527738419,0.019036106065052207,0.15798828222431333,0.16835584034185058,0.1959889973320914,0.20125910908036332,0.07465633330756058,-0.00014873049435411233,0.06896551724137931,2,0.33367953618050555,0.33367953618050555,1,0.20668189014765379,0.015681460953249803,0.0,0.02564524118164451,0.009430907311701316,0.02429289166450608,0.02515375056233372,0.02536583004971891,0.02564524118164451,0.0001975547168513778,0.0,0,0,0.0,0.0,11.451042910451267,0.13793103448275862,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,30,4235,4375,29.968874071409797,5.993774814281959,5.0
0.18876138415427407,0.17094782994587848,0.20833721158393637,0.009644275505407333,0.17692012382683414,0.18365046687251435,0.1922441734283081,0.2053202142736077,0.037389381638057884,-7.062950477140319e-05,0.0,0,0.0,0.0,0,0.0,0.02566016540489836,0.0,0.052558833122763673,0.011758138726161448,0.0356631475810746,0.03917504122685571,0.039567003536136014,0.052558833122763673,-9.817529582249953e-05,0.0,0,0,0.0,0.0,7.355916271762238,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,31,4380,4520,29.968874071409797,5.993774814281959,5.0
0.18777795474487172,0.16006623299515535,0.21218012366292086,0.010397790913878633,0.17807612680673088,0.18101641846898622,0.19458105646451407,0.19780337678937746,0.052113890667765506,0.00045228728697059724,0.0,0,0.0,0.0,0,0.0,0.0206095527252981,0.0,0.05078185267991494,0.012208204842193383,0.024776471541572212,0.03928094143608229,0.039872611141445,0.05078185267991494,-0.0007611371958697979,0.0,0,0,0.0,0.0,9.110767539697594,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,32,4525,4665,29.968874071409797,5.993774814281959,5.0
0.1860690430448812,0.14686245616120702,0.21469051824209057,0.016973946736104358,0.1641478500112377,0.1732440719743973,0.1961387130692265,0.20907879407282487,0.06782806208088354,-0.0007421415719366757,0.034482758620689655,1,0.16683976809025278,0.16683976809025278,1,0.20668189014765379,0.021087326798094174,0.0,0.03850142746688549,0.013311589253127738,0.035039222081842444,0.0356631475810746,0.03568017733987733,0.03850142746688549,0.00097757518461661,0.0,0,0,0.0,0.0,8.823319404444021,0.034482758620689655,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,33,4670,4810,29.968874071409797,5.993774814281959,5.0
0.1861768073039502,0.16721029078874444,0.20850062613303638,0.008756199080252597,0.17798733587163731,0.18156170699995378,0.18917633069049014,0.19777083930516046,0.04129033534429194,0.0006335509560130243,0.0,0,0.0,0.0,0,0.0,0.024024231648224675,0.0,0.04915391523114243,0.01008561105711,0.035039222081842444,0.03562845229722126,0.03826907781269967,0.04915391523114243,-0.00011447065901645255,0.0,0,0,0.0,0.0,7.749220071212407,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,34,4815,4955,29.968874071409797,5.993774814281959,5.0
0.19127571639971153,0.16789963119049733,0.20860253294194026,0.007280735170841135,0.18474877472710155,0.18858820990080088,0.19511778042754563,0.19887178323303487,0.04070290175144292,2.690131548781499e-05,0.0,0,0.0,0.0,0,0.0,0.020291444352438258,0.0,0.04999305700198,0.013605112089681383,0.033878845665757114,0.03575319759981265,0.03850142746688549,0.04999305700198,-0.0011662108589344782,0.0,0,0,0.0,0.0,9.425957419305606,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,35,4960,5100,29.968874071409797,5.993774814281959,5.0
0.1849963579805896,0.1531576956207672,0.211215632563974,0.012988007717279905,0.17086310639938276,0.17860253721865138,0.1959889973320914,0.19906529100390558,0.058057936943206795,0.00031555434651836176,0.0,0,0.0,0.0,0,0.0,0.02504584302397243,0.0,0.06665740933597333,0.01878523733975582,0.0344367236186934,0.05182266961079568,0.06612181753937783,0.06665740933597333,0.00013099462437168857,0.0,0,0,0.0,0.0,7.386014988137582,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,36,5105,5245,29.968874071409797,5.993774814281959,5.0
0.1929660273508434,0.17274724703634642,0.21210031772353036,0.00842125970916421,0.18577010337124603,0.189371197358768,0.19680276361141527,0.2061891649387729,0.03935307068718394,0.00022551692119893922,0.0,0,0.0,0.0,0,0.0,0.02294865712418179,0.0,0.05081826849863567,0.013502772470163816,0.03446227583977888,0.035270106165200196,0.0453839181961288,0.05081826849863567,0.0001362206703549153,0.0,0,0,0.0,0.0,8.408231386930714,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,37,5250,5390,29.968874071409797,5.993774814281959,5.0
0.19023461279009532,0.15138481532566744,0.21205869752882323,0.01609373635074901,0.16706451557825377,0.1825768678315534,0.19902241361073564,0.21096967416080556,0.06067388220315578,0.0005341558466621225,0.0,0,0.0,0.0,0,0.0,0.026487650718036694,0.0,0.05171645175253436,0.015201924469814427,0.03446227583977888,0.049337587974718565,0.051013271056592986,0.05171645175253436,0.00020591875903614384,0.0,0,0,0.0,0.0,7.1817403919543725,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,38,5395,5535,29.968874071409797,5.993774814281959,5.0
0.19543134901369275,0.16589785679743124,0.21199841091462648,0.011319235666151263,0.17482630072515823,0.19226092160381208,0.20276115381913629,0.20545375341717217,0.04610055411719524,4.1732501070134935e-05,0.0,0,0.0,0.0,0,0.0,0.025724415155165076,0.0,0.04838080415478022,0.011162111147411892,0.03446227583977888,0.03504460569208284,0.035066140133044446,0.04838080415478022,-4.7872653334307815e-05,0.0,0,0,0.0,0.0,7.596820025446881,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,39,5540,5680,29.968874071409797,5.993774814281959,5.0
0.1869200136436912,0.15243279094489007,0.21405869868243663,0.016554490455038543,0.16194437206234225,0.17338460756711185,0.19650271722177592,0.2088292854976942,0.06162590773754656,-0.0005848060018606994,0.0,0,0.0,0.0,0,0.0,0.02419682277360275,0.0,0.1253515660854349,0.024667266319079287,0.0344367236186934,0.041691743706790546,0.059396258120368556,0.1253515660854349,-0.00038723722239138853,0.034482758620689655,1,1,0.16683976809025278,0.16683976809025278,7.724662478626012,0.0,0.00432246779604948,NORMAL,uta,data\raw\uta\normal\normal_001_5323f00c.mov,group_001,40,5685,5835,29.968874071409797,5.993774814281959,5.0
0.17572047672798072,0.08492356354329172,0.20755889699113417,0.024036744245092962,0.1531390213761325,0.16325284172035076,0.19492755443915347,0.20101382611881086,0.12263533344784244,0.0005912395447235051,0.034482758620689655,1,0.1668396028399861,0.1668396028399861,1,0.20668209486066483,0.03232400475036726,0.0,0.11440431083564995,0.025664732154095756,0.03726262461981637,0.05274681154098862,0.09216439272879162,0.11440431083564995,0.000778801081864939,0.0,0,0,0.0,0.0,5.436054165652807,0.034482758620689655,0.0,NORMAL,uta,data\raw\uta\normal\normal_002_92524308.mov,group_002,1,5,150,29.968903754796397,5.99378075095928,5.0
0.18499595395676574,0.14270948539206535,0.20883414156452113,0.012163890819219318,0.17296900639930332,0.18153192109336957,0.1898485274065535,0.196448912710585,0.06612465617245578,-0.0004004791904693359,0.034482758620689655,1,0.1668396028399861,0.1668396028399861,1,0.20668209486066483,0.026592828438691228,0.0,0.04064906311086571,0.010960749414432586,0.037267799624996496,0.03936326571782568,0.04034672510061866,0.04064906311086571,0.00046576817057453055,0.0,0,0,0.0,0.0,6.956349078631193,0.034482758620689655,0.0,NORMAL,uta,data\raw\uta\normal\normal_002_92524308.mov,group_002,2,155,295,29.968903754796397,5.99378075095928,5.0
0.17949381592887523,0.1278118984515438,0.20291967385882972,0.013239473787501066,0.17017640877127121,0.1738406691862277,0.18523063764511016,0.19340530860074992,0.07510777540728591,0.00016334844742632923,0.034482758620689655,1,0.1668396028399861,0.1668396028399861,1,0.20668209486066483,0.021236164401390152,0.0,0.03854716722458498,0.008283300887807437,0.024810764252159563,0.027466930813201125,0.036529512243284344,0.03854716722458498,-0.00028932817230257715,0.0,0,0,0.0,0.0,8.451872977784447,0.034482758620689655,0.0,NORMAL,uta,data\raw\uta\normal\normal_002_92524308.mov,group_002,3,300,440,29.968903754796397,5.99378075095928,5.0
0.17922253324322815,0.161398766130629,0.19523542879230632,0.009284320608322839,0.1681308301470076,0.17233082934116467,0.1863760654360188,0.19068831603129882,0.033836662661677314,0.00030203592431877276,0.0,0,0.0,0.0,0,0.0,0.016599025773645307,0.0,0.024810764252159563,0.0061080980973525385,0.017854296416882943,0.023969721396154154,0.024217684031286782,0.024810764252159563,-0.00013569582490926345,0.0,0,0,0.0,0.0,10.796521384187676,0.0,0.0,NORMAL,uta,data\raw\uta\normal\normal_002_92524308.mov,group_002,4,445,585,29.968903754796397,5.99378075095928,5.0
0.1761907748125013,0.13016544505642347,0.19656750300508954,0.01464770606072497,0.15871848546975476,0.16960682878958241,0.18644074993086363,0.1925287739659393,0.06640205794866608,0.00039818891832840123,0.06896551724137931,1,0.1668396028399861,0.1668396028399861,2,0.41336418972132966,0.01474326129514149,0.0,0.024810764252159563,0.008001934895336862,0.017541160386140585,0.023181337178700592,0.023413703403883154,0.024810764252159563,-0.0002667149117331574,0.0,0,0,0.0,0.0,11.949786515961941,0.06896551724137931,0.0,NORMAL,uta,data\raw\uta\normal\normal_002_92524308.mov,group_002,5,590,730,29.968903754796397,5.99378075095928,5.0
